timestamp,p1,p2
2,4,202
2,280,250
2,288,118
2,182,268
2,135,271
2,85,317
2,165,231
2,264,118
2,42,3
2,94,292
2,285,4
2,148,85
2,175,264
2,165,10
2,292,63
2,130,250
2,169,285
2,263,10
2,236,209
2,9,46
2,63,124
2,118,270
2,200,285
2,288,222
2,271,263
2,123,123
2,288,118
2,162,267
2,246,4
2,175,123
2,166,10
2,169,264
2,301,263
2,270,270
2,158,263
2,263,256
2,158,251
2,200,94
2,301,231
2,10,158
2,23,256
2,317,231
2,135,268
2,301,256
2,18,209
2,250,256
2,123,213
2,175,94
2,4,46
2,263,315
2,9,255
2,280,270
2,236,222
2,303,285
2,10,165
2,118,162
2,285,201
2,181,148
2,43,18
2,255,213
2,46,124
2,256,104
2,236,280
2,250,303
2,255,315
2,201,315
2,3,148
2,264,209
2,289,270
2,162,135
2,9,9
2,270,256
2,303,118
2,158,285
2,165,251
2,23,124
2,289,118
2,301,301
2,246,201
2,42,270
2,4,315
2,63,200
2,202,135
2,18,165
2,315,231
2,169,162
2,175,9
2,250,175
2,250,135
2,93,146
2,227,318
2,134,70
2,306,70
2,309,52
2,214,93
2,318,277
2,198,227
2,309,38
2,93,216
2,127,277
2,174,60
2,284,149
2,78,309
2,306,277
2,60,217
2,39,17
2,117,309
2,134,111
2,60,70
2,116,29
2,309,127
2,117,216
2,93,14
2,21,198
2,176,299
2,216,105
2,127,29
2,214,277
2,174,284
2,14,38
2,197,53
2,146,29
2,93,17
2,116,127
2,159,53
2,117,299
2,93,78
2,197,306
2,38,197
2,149,127
2,39,60
2,217,217
2,284,70
2,198,70
2,299,14
2,39,149
2,159,60
2,197,149
2,17,21
2,187,198
2,309,309
2,29,197
2,21,52
2,142,70
2,78,127
2,70,187
2,146,174
2,52,38
2,39,38
2,309,187
2,159,214
2,198,142
2,69,21
2,146,105
2,69,127
2,198,14
2,105,197
2,29,108
2,53,142
2,284,29
2,299,116
2,14,21
2,29,21
2,108,39
2,299,29
2,299,176
2,216,176
2,70,318
2,117,187
2,141,221
2,226,145
2,145,97
2,204,314
2,232,221
2,82,97
2,141,226
2,120,120
2,310,314
2,298,314
2,131,298
2,75,141
2,103,204
2,82,310
2,310,226
2,120,138
2,204,226
2,120,232
2,97,191
2,226,97
2,226,141
2,226,97
2,131,151
2,273,314
2,151,97
2,191,97
2,314,103
2,221,314
2,232,97
2,75,283
2,232,314
2,232,226
2,310,191
2,151,131
2,273,204
2,191,24
2,145,221
2,226,145
2,24,131
2,82,82
2,221,15
2,75,97
2,191,191
2,15,82
2,24,131
2,24,145
2,204,283
2,310,120
2,137,307
2,137,137
2,307,137
2,137,137
2,152,74
2,74,74
2,74,152
2,152,74
3,1,0
3,1,1
3,1,0
3,0,0
3,3,4
3,2,4
3,3,2
3,4,3
3,3,2
3,2,2
3,5,6
3,6,6
3,6,5
3,5,6
3,9,9
3,8,7
3,7,7
3,8,11
3,11,11
3,9,10
3,12,9
3,10,9
3,9,11
3,8,12
3,12,7
3,7,9
3,14,14
3,14,14
3,13,15
3,15,13
3,13,15
3,14,15
3,18,16
3,16,16
3,17,16
3,18,17
3,16,17
3,16,18
3,20,20
3,21,20
3,19,19
3,21,21
3,19,20
3,19,20
3,23,26
3,24,25
3,22,26
3,25,25
3,25,23
3,25,23
3,23,26
3,22,26
3,23,23
3,26,26
3,27,27
3,27,27
3,29,28
3,28,30
3,29,28
3,29,28
3,28,29
3,28,28
3,35,32
3,31,32
3,33,32
3,35,34
3,34,33
3,33,35
3,32,34
3,33,35
3,33,35
3,31,32
3,36,39
3,39,38
3,39,39
3,37,38
3,39,38
3,38,36
3,38,39
3,37,38
3,41,42
3,42,40
3,43,41
3,41,40
3,40,41
3,40,44
3,43,44
3,43,42
3,42,42
3,44,43
3,46,48
3,48,45
3,49,49
3,45,48
3,49,45
3,47,45
3,49,47
3,49,49
3,46,47
3,47,45
3,51,55
3,51,50
3,54,53
3,53,54
3,54,52
3,52,55
3,55,53
3,54,53
3,51,55
3,52,53
3,50,53
3,52,55
3,58,56
3,58,56
3,58,56
3,56,57
3,56,57
3,57,56
3,60,60
3,59,59
3,60,61
3,59,61
3,61,59
3,59,61
3,62,62
3,63,63
3,62,64
3,64,64
3,63,62
3,63,63
3,66,65
3,65,65
3,66,65
3,66,65
3,71,69
3,72,69
3,67,68
3,72,67
3,68,68
3,69,70
3,68,71
3,67,72
3,67,71
3,69,70
3,71,71
3,70,68
3,74,73
3,73,74
3,74,73
3,75,74
3,75,73
3,74,75
3,76,79
3,80,78
3,79,80
3,80,79
3,80,76
3,76,79
3,76,77
3,78,77
3,77,76
3,76,76
3,82,81
3,81,81
3,82,82
3,81,82
3,83,83
3,83,83
3,85,85
3,85,84
3,85,85
3,85,84
3,86,86
3,87,87
3,86,87
3,87,86
3,91,88
3,91,89
3,89,89
3,89,91
3,89,89
3,91,90
3,91,90
3,91,91
3,92,94
3,93,92
3,94,93
3,93,94
3,94,93
3,94,93
3,97,95
3,96,95
3,97,97
3,97,95
3,96,96
3,96,95
3,100,98
3,99,101
3,98,98
3,98,101
3,101,100
3,98,98
3,98,99
3,98,99
3,103,103
3,102,102
3,102,104
3,102,105
3,105,105
3,103,104
3,104,104
3,103,105
3,106,106
3,108,106
3,106,107
3,106,106
3,108,106
3,107,108
3,110,112
3,113,111
3,112,110
3,111,111
3,112,109
3,113,112
3,112,113
3,111,113
3,110,113
3,109,112
3,115,117
3,115,118
3,118,117
3,118,116
3,117,116
3,114,118
3,117,116
3,116,117
3,117,114
3,115,114
3,121,119
3,119,119
3,121,119
3,120,121
3,120,120
3,121,120
3,122,124
3,123,123
3,122,125
3,124,125
3,124,122
3,123,125
3,125,125
3,122,124
3,127,126
3,126,126
3,126,126
3,127,126
3,128,130
3,131,129
3,129,129
3,129,131
3,131,128
3,128,129
3,130,131
3,129,128
3,134,134
3,134,135
3,133,132
3,134,133
3,132,135
3,132,133
3,134,133
3,132,134
3,136,137
3,136,136
3,138,137
3,137,137
3,138,138
3,137,138
3,141,139
3,143,141
3,143,141
3,143,141
3,143,142
3,142,142
3,143,139
3,142,140
3,140,139
3,139,139
3,144,144
3,144,145
3,145,145
3,146,145
3,145,145
3,144,144
3,148,149
3,147,148
3,148,148
3,148,149
3,148,149
3,148,149
3,153,151
3,152,151
3,153,154
3,152,151
3,153,153
3,154,151
3,152,153
3,154,154
3,153,151
3,153,152
3,156,156
3,155,155
3,156,155
3,156,155
3,159,158
3,157,157
3,157,158
3,158,158
3,159,159
3,157,157
3,160,162
3,162,160
3,161,160
3,162,161
3,161,162
3,161,161
3,167,165
3,164,166
3,167,164
3,164,164
3,165,167
3,165,163
3,164,165
3,166,164
3,166,163
3,163,165
3,168,169
3,170,170
3,171,171
3,169,171
3,168,169
3,171,168
3,170,169
3,168,169
3,177,174
3,173,173
3,176,178
3,173,178
3,172,175
3,173,174
3,176,172
3,173,174
3,177,174
3,178,178
3,177,175
3,177,174
3,174,173
3,174,178
3,184,180
3,181,180
3,184,184
3,180,184
3,182,184
3,183,179
3,184,184
3,180,183
3,180,184
3,183,181
3,179,183
3,181,179
3,187,187
3,189,187
3,187,189
3,189,188
3,189,186
3,187,189
3,185,186
3,185,185
3,185,187
3,185,189
3,194,192
3,191,192
3,194,191
3,191,191
3,191,193
3,193,191
3,190,192
3,192,194
3,191,190
3,193,194
3,196,197
3,195,196
3,197,196
3,197,198
3,198,196
3,198,198
3,198,198
3,195,197
3,202,201
3,200,201
3,200,202
3,201,201
3,201,200
3,199,200
3,199,200
3,200,202
3,206,205
3,204,203
3,206,204
3,204,203
3,203,204
3,206,206
3,206,206
3,204,203
3,208,211
3,208,208
3,207,210
3,208,208
3,209,208
3,208,207
3,208,210
3,211,208
3,209,207
3,209,210
3,212,213
3,212,212
3,214,212
3,212,212
3,214,212
3,212,212
3,216,216
3,219,219
3,217,215
3,218,217
3,216,218
3,217,219
3,216,218
3,219,217
3,219,216
3,218,215
3,224,220
3,221,224
3,220,222
3,222,224
3,220,223
3,223,220
3,221,220
3,222,220
3,220,224
3,224,220
3,225,225
3,225,226
3,229,225
3,226,229
3,225,229
3,225,229
3,228,226
3,229,228
3,225,227
3,228,225
3,230,232
3,234,232
3,233,231
3,230,231
3,231,230
3,233,231
3,232,230
3,234,234
3,232,232
3,230,232
3,235,235
3,236,238
3,235,236
3,236,235
3,238,238
3,236,236
3,236,237
3,238,235
3,242,242
3,241,242
3,239,239
3,240,239
3,242,239
3,242,241
3,239,240
3,240,242
3,248,248
3,245,248
3,248,244
3,248,246
3,245,246
3,244,244
3,244,244
3,248,247
3,248,243
3,245,246
3,247,245
3,245,248
3,250,253
3,253,249
3,252,251
3,251,250
3,252,252
3,253,253
3,249,252
3,253,249
3,251,250
3,252,251
3,256,254
3,256,256
3,254,255
3,256,256
3,255,256
3,254,255
3,259,257
3,259,258
3,258,259
3,260,260
3,259,260
3,257,259
3,260,260
3,258,260
3,261,264
3,264,262
3,263,261
3,261,262
3,263,262
3,264,264
3,263,262
3,263,261
3,266,266
3,267,266
3,266,265
3,265,265
3,266,266
3,267,267
3,266,265
3,267,268
3,269,269
3,269,271
3,270,270
3,269,270
3,270,269
3,270,270
3,272,272
3,275,273
3,275,274
3,274,275
3,274,273
3,275,274
3,272,272
3,273,275
3,276,276
3,276,277
3,276,276
3,277,277
3,280,280
3,280,279
3,281,279
3,281,281
3,280,278
3,278,281
3,279,280
3,281,279
3,283,285
3,285,285
3,282,282
3,285,283
3,283,282
3,282,282
3,282,285
3,283,283
3,288,287
3,289,288
3,290,290
3,287,287
3,290,287
3,288,286
3,290,289
3,289,289
3,288,288
3,288,289
3,292,293
3,291,292
3,293,293
3,292,293
3,293,293
3,293,291
3,294,294
3,294,294
3,295,295
3,295,295
3,299,298
3,299,296
3,299,298
3,297,296
3,296,298
3,298,299
3,297,299
3,297,297
3,303,302
3,300,302
3,303,301
3,301,301
3,302,302
3,302,301
3,302,302
3,301,300
3,306,307
3,306,304
3,307,306
3,306,306
3,307,304
3,304,304
3,304,305
3,304,306
3,311,308
3,309,310
3,312,309
3,309,308
3,311,308
3,310,311
3,309,309
3,311,309
3,311,311
3,310,312
3,315,314
3,315,315
3,315,315
3,315,315
3,313,314
3,313,314
3,317,316
3,316,317
3,319,319
3,316,320
3,316,319
3,320,320
3,319,319
3,317,319
3,319,319
3,319,320
4,44,66
4,13,24
4,19,58
4,21,70
4,59,27
4,60,20
4,22,54
4,23,36
4,25,60
4,61,29
4,53,24
4,4,44
4,34,8
4,21,49
4,26,31
4,0,34
4,67,16
4,45,6
4,69,23
4,48,39
4,36,47
4,48,22
4,23,45
4,65,44
4,17,47
4,25,42
4,10,14
4,22,69
4,8,64
4,4,71
4,23,62
4,21,45
4,39,13
4,14,43
4,42,13
4,12,57
4,22,67
4,9,38
4,19,69
4,45,0
4,16,64
4,15,46
4,28,7
4,32,69
4,9,24
4,32,32
4,49,71
4,72,2
4,6,30
4,57,31
4,10,29
4,23,10
4,63,37
4,71,70
4,4,30
4,6,13
4,56,25
4,8,12
4,4,65
4,56,6
4,36,50
4,21,53
4,65,26
4,33,35
4,22,14
4,63,26
4,27,8
4,68,26
4,63,65
4,69,71
4,1,51
4,44,16
4,32,59
4,90,114
4,114,101
4,131,80
4,92,81
4,92,92
4,122,114
4,136,118
4,110,112
4,138,93
4,91,110
4,86,94
4,112,114
4,137,119
4,118,91
4,106,112
4,134,81
4,105,87
4,100,136
4,138,73
4,81,123
4,79,116
4,95,120
4,97,98
4,136,101
4,108,74
4,119,118
4,122,95
4,112,107
4,136,133
4,98,76
4,98,94
4,134,113
4,126,90
4,90,89
4,129,76
4,91,121
4,95,122
4,138,83
4,74,111
4,84,82
4,98,136
4,137,120
4,130,85
4,124,92
4,117,119
4,133,82
4,138,87
4,122,122
4,108,94
4,112,104
4,129,77
4,128,111
4,128,95
4,125,91
4,112,84
4,106,130
4,82,73
4,76,90
4,124,107
4,122,89
4,131,130
4,122,114
4,113,97
4,79,80
4,101,88
4,107,127
4,161,172
4,139,160
4,204,221
4,215,145
4,146,222
4,179,164
4,170,207
4,168,213
4,155,144
4,220,202
4,150,172
4,189,221
4,159,177
4,219,188
4,167,206
4,173,198
4,187,176
4,157,223
4,216,208
4,184,217
4,156,209
4,172,145
4,211,154
4,185,202
4,155,221
4,201,157
4,166,147
4,193,194
4,156,164
4,190,163
4,186,205
4,175,214
4,147,150
4,167,215
4,217,172
4,183,149
4,158,147
4,140,158
4,192,148
4,170,161
4,186,174
4,186,185
4,172,142
4,156,150
4,167,144
4,146,165
4,159,168
4,224,193
4,158,169
4,185,171
4,201,182
4,142,217
4,170,155
4,165,150
4,183,177
4,207,148
4,172,155
4,195,196
4,223,212
4,220,144
4,213,155
4,212,205
4,180,184
4,145,201
4,159,148
4,141,220
4,209,187
4,165,204
4,201,218
4,224,167
4,217,159
4,148,171
4,182,151
4,148,173
4,195,158
4,158,179
4,191,214
4,161,181
4,173,180
4,142,143
4,197,184
4,173,188
4,173,212
4,181,175
4,216,215
4,206,167
5,41,77
5,92,98
5,96,41
5,136,291
5,136,239
5,291,77
5,92,92
5,41,98
5,77,98
5,96,291
5,136,96
5,77,77
5,291,239
5,147,110
5,110,244
5,276,199
5,8,296
5,272,195
5,296,266
5,133,199
5,147,296
5,272,147
5,286,8
5,296,8
5,147,296
5,5,244
5,199,294
5,5,195
5,133,261
5,107,8
5,8,199
5,294,207
5,272,261
5,195,110
5,8,266
5,110,133
5,107,272
5,286,195
5,8,244
5,272,244
5,207,147
5,0,196
5,91,83
5,122,132
5,305,308
5,122,278
5,132,257
5,196,230
5,99,73
5,0,2
5,196,99
5,278,230
5,240,31
5,31,230
5,132,240
5,240,196
5,240,240
5,240,0
5,132,132
5,230,257
5,240,132
5,0,119
5,119,196
5,305,119
5,257,83
5,2,73
5,240,308
5,230,305
5,297,19
5,1,61
5,20,128
5,45,56
5,28,37
5,1,102
5,1,316
5,61,316
5,320,297
5,6,297
5,6,20
5,76,61
5,37,20
5,297,320
5,6,297
5,6,297
5,320,1
5,316,1
5,37,128
5,45,20
5,56,20
5,1,37
5,95,203
5,295,156
5,13,59
5,161,208
5,156,140
5,64,95
5,87,249
5,95,59
5,249,161
5,95,215
5,32,157
5,157,64
5,67,67
5,215,87
5,67,67
5,59,64
5,140,95
5,106,168
5,295,32
5,208,67
5,215,106
5,157,13
5,157,67
5,67,87
5,156,106
5,32,67
5,67,32
5,106,168
5,32,106
5,140,157
5,253,161
5,118,246
5,123,246
5,267,202
5,264,123
5,251,292
5,10,209
5,222,42
5,123,33
5,3,175
5,23,18
5,85,63
5,9,263
5,292,18
5,118,202
5,213,317
5,123,166
5,201,209
5,85,124
5,264,256
5,182,288
5,4,270
5,209,181
5,250,209
5,181,182
5,246,94
5,182,267
5,165,267
5,124,42
5,43,292
5,9,94
5,18,123
5,268,169
5,175,169
5,258,201
5,158,317
5,169,317
5,268,231
5,267,202
5,94,94
5,288,3
5,166,166
5,175,303
5,46,4
5,135,255
5,213,255
5,47,263
5,289,158
5,9,148
5,175,268
5,301,202
5,236,43
5,271,317
5,267,303
5,4,317
5,209,47
5,270,246
5,175,285
5,158,104
5,251,280
5,85,43
5,315,43
5,158,246
5,268,123
5,18,33
5,317,315
5,250,63
5,264,47
5,258,4
5,251,169
5,289,222
5,23,256
5,3,166
5,288,263
5,315,267
5,301,258
5,63,158
5,251,222
5,292,123
5,23,33
5,202,251
5,251,47
5,222,42
5,209,9
5,47,267
5,46,148
5,175,258
5,23,175
5,256,158
5,201,280
5,202,47
5,169,162
5,10,256
5,175,250
5,264,285
5,288,270
5,317,85
5,200,9
5,246,202
5,166,130
5,288,47
5,3,209
5,288,202
5,10,317
5,124,246
5,175,255
5,264,236
5,246,250
5,271,123
5,250,255
5,271,292
5,280,201
5,236,246
5,43,255
5,23,285
5,285,162
5,162,166
5,216,78
5,146,174
5,17,39
5,127,142
5,149,187
5,53,14
5,127,78
5,306,198
5,70,134
5,174,70
5,53,174
5,53,197
5,318,116
5,17,38
5,78,70
5,93,174
5,309,100
5,127,78
5,227,318
5,146,53
5,187,116
5,117,277
5,198,14
5,198,52
5,38,93
5,159,142
5,69,70
5,93,142
5,318,60
5,149,38
5,277,227
5,39,60
5,14,134
5,309,198
5,38,197
5,176,306
5,60,93
5,198,111
5,309,142
5,17,198
5,52,197
5,29,159
5,111,105
5,277,14
5,306,227
5,100,127
5,159,198
5,69,214
5,174,108
5,38,306
5,318,93
5,116,69
5,227,146
5,21,29
5,159,111
5,29,214
5,299,197
5,17,21
5,111,197
5,299,21
5,29,29
5,159,198
5,70,39
5,217,93
5,111,52
5,78,60
5,142,52
5,198,217
5,318,39
5,127,217
5,116,127
5,134,17
5,93,38
5,69,14
5,111,134
5,53,146
5,306,149
5,197,69
5,198,127
5,14,29
5,314,138
5,232,191
5,120,310
5,151,138
5,138,273
5,120,75
5,232,24
5,221,138
5,97,120
5,75,82
5,274,145
5,283,75
5,298,103
5,226,138
5,82,24
5,204,191
5,259,298
5,103,204
5,226,131
5,298,82
5,145,15
5,138,314
5,221,232
5,314,24
5,24,191
5,15,120
5,15,103
5,273,314
5,97,274
5,310,24
5,120,75
5,298,298
5,120,226
5,131,151
5,103,75
5,232,298
5,145,131
5,310,232
5,283,310
5,191,145
5,191,151
5,283,97
5,138,314
5,314,283
5,97,274
5,273,151
5,204,24
5,274,120
5,307,307
5,137,307
5,137,307
5,307,137
5,152,74
5,152,152
5,152,152
5,152,74
6,1,1
6,1,0
6,0,1
6,0,0
6,3,4
6,3,2
6,3,2
6,3,3
6,3,4
6,2,4
6,6,5
6,6,5
6,6,5
6,6,5
6,7,11
6,10,11
6,8,8
6,7,8
6,10,12
6,12,11
6,7,8
6,7,12
6,9,12
6,9,10
6,11,10
6,10,10
6,15,14
6,15,15
6,14,13
6,13,15
6,13,14
6,15,13
6,16,18
6,17,16
6,16,17
6,16,17
6,18,18
6,16,16
6,21,21
6,19,20
6,21,21
6,19,20
6,20,21
6,20,21
6,24,22
6,26,26
6,23,22
6,22,24
6,23,26
6,26,22
6,26,22
6,26,26
6,22,22
6,23,23
6,27,27
6,27,27
6,28,30
6,29,30
6,29,28
6,28,30
6,28,29
6,30,30
6,31,32
6,35,32
6,35,34
6,31,35
6,34,34
6,32,35
6,35,34
6,35,35
6,33,32
6,33,34
6,38,37
6,37,36
6,39,37
6,38,36
6,36,37
6,39,39
6,39,39
6,37,36
6,41,43
6,41,41
6,43,44
6,42,41
6,42,42
6,42,43
6,41,42
6,43,40
6,41,44
6,40,40
6,47,48
6,45,48
6,47,45
6,49,45
6,46,45
6,48,49
6,48,49
6,47,45
6,49,49
6,47,47
6,55,51
6,55,50
6,52,53
6,51,52
6,54,53
6,52,55
6,55,54
6,51,54
6,52,54
6,55,55
6,52,55
6,50,52
6,58,58
6,58,56
6,57,58
6,57,58
6,56,58
6,56,56
6,60,60
6,61,59
6,60,60
6,59,60
6,59,59
6,61,59
6,64,63
6,64,63
6,63,63
6,62,63
6,63,62
6,62,64
6,65,65
6,65,65
6,65,66
6,65,66
6,68,68
6,70,69
6,71,72
6,70,72
6,69,69
6,69,68
6,70,69
6,70,67
6,67,68
6,67,69
6,68,70
6,67,72
6,73,74
6,74,73
6,74,74
6,74,75
6,74,73
6,74,74
6,79,76
6,80,79
6,76,78
6,78,76
6,79,78
6,79,76
6,79,79
6,78,80
6,78,79
6,80,80
6,81,81
6,81,82
6,81,82
6,81,82
6,83,83
6,83,83
6,85,84
6,84,84
6,84,84
6,84,84
6,86,86
6,86,87
6,86,87
6,86,87
6,90,89
6,91,89
6,90,88
6,90,88
6,90,90
6,90,88
6,91,90
6,88,91
6,92,94
6,92,92
6,92,93
6,93,92
6,93,92
6,94,94
6,97,96
6,97,97
6,97,95
6,96,95
6,97,97
6,97,95
6,99,101
6,101,101
6,100,99
6,98,98
6,99,100
6,100,101
6,101,99
6,98,99
6,105,102
6,102,102
6,105,105
6,102,105
6,105,102
6,103,103
6,104,104
6,102,104
6,107,106
6,108,108
6,108,106
6,107,107
6,106,107
6,106,108
6,109,109
6,112,110
6,113,109
6,111,111
6,113,110
6,110,113
6,109,112
6,112,109
6,111,111
6,110,109
6,118,115
6,115,114
6,116,115
6,114,115
6,116,114
6,117,115
6,116,114
6,118,116
6,116,118
6,115,116
6,121,120
6,120,120
6,121,121
6,121,121
6,121,119
6,119,120
6,123,125
6,122,125
6,122,124
6,123,124
6,122,122
6,124,124
6,124,123
6,122,125
6,127,127
6,126,127
6,127,126
6,127,126
6,130,128
6,130,129
6,131,129
6,128,128
6,130,128
6,128,128
6,128,129
6,131,131
6,132,135
6,133,133
6,132,135
6,133,132
6,132,133
6,132,134
6,135,132
6,132,133
6,138,137
6,137,138
6,138,136
6,138,138
6,136,138
6,138,137
6,140,139
6,142,140
6,143,141
6,140,143
6,141,141
6,142,139
6,141,142
6,142,140
6,142,142
6,143,143
6,144,144
6,144,146
6,146,146
6,144,145
6,146,144
6,146,145
6,148,149
6,147,149
6,148,147
6,148,147
6,147,148
6,148,147
6,153,153
6,151,154
6,150,152
6,152,153
6,152,153
6,151,150
6,154,150
6,151,151
6,152,154
6,153,151
6,156,156
6,155,156
6,156,155
6,155,155
6,158,157
6,159,159
6,158,159
6,159,158
6,157,158
6,159,157
6,160,160
6,162,161
6,161,162
6,162,161
6,160,161
6,160,161
6,167,163
6,163,163
6,165,167
6,167,165
6,164,164
6,167,164
6,165,163
6,165,164
6,167,164
6,164,164
6,170,171
6,170,170
6,168,168
6,168,168
6,168,170
6,168,168
6,170,170
6,170,168
6,174,174
6,175,178
6,173,174
6,176,173
6,174,174
6,177,178
6,177,173
6,177,177
6,176,173
6,175,178
6,172,172
6,176,175
6,178,176
6,178,178
6,181,182
6,180,183
6,184,182
6,181,184
6,180,179
6,183,180
6,180,181
6,179,180
6,179,181
6,181,184
6,179,184
6,184,184
6,185,188
6,185,188
6,189,188
6,187,189
6,186,186
6,186,185
6,186,187
6,188,187
6,188,189
6,187,188
6,190,194
6,193,191
6,190,190
6,190,191
6,191,191
6,190,192
6,192,194
6,191,193
6,194,192
6,194,192
6,197,195
6,195,197
6,197,196
6,197,196
6,197,198
6,198,197
6,198,195
6,198,195
6,202,202
6,199,202
6,199,202
6,202,199
6,199,201
6,202,200
6,201,202
6,199,200
6,205,205
6,203,205
6,203,203
6,204,204
6,204,204
6,203,203
6,205,204
6,204,205
6,207,210
6,207,208
6,207,210
6,211,210
6,207,209
6,210,208
6,207,208
6,208,210
6,208,211
6,211,207
6,212,214
6,214,213
6,214,213
6,214,212
6,212,214
6,213,213
6,215,215
6,218,218
6,215,217
6,216,215
6,219,219
6,217,216
6,217,216
6,219,218
6,217,216
6,219,216
6,224,221
6,222,220
6,221,222
6,223,223
6,224,220
6,223,220
6,224,224
6,220,222
6,223,223
6,224,222
6,228,228
6,225,229
6,227,229
6,225,226
6,227,228
6,225,226
6,226,225
6,229,228
6,228,229
6,227,229
6,232,231
6,233,232
6,232,231
6,230,234
6,231,230
6,232,231
6,234,233
6,231,232
6,232,232
6,234,230
6,238,235
6,238,235
6,237,235
6,235,235
6,238,238
6,235,236
6,236,236
6,236,235
6,240,242
6,241,241
6,241,242
6,242,240
6,242,240
6,242,241
6,242,239
6,242,242
6,244,247
6,243,244
6,246,244
6,245,245
6,245,243
